"Lake.Name","Counted.By","Date.Sampled","Host.Species","Parasite","Egg.Number","julian"
"Appleton","MKD","2022-07-27","Dubia","Uninfected","1",208
"Appleton","MKD","2022-07-27","Dubia","Uninfected","1",208
"Appleton","MKD","2022-07-27","Dubia","Uninfected","1",208
"Appleton","MKD","2022-07-27","Dubia","Uninfected","1",208
"Appleton","MKD","2022-07-27","Dubia","Uninfected","1",208
"Appleton","MKD","2022-07-27","Dubia","Uninfected","0",208
"Appleton","MKD","2022-07-27","Dubia","Uninfected","0",208
"Appleton","MKD","2022-07-27","Dubia","Uninfected","1",208
"Appleton","MKD","2022-07-27","Dubia","Coke","2",208
"Appleton","MKD","2022-07-27","Pulicaria","Uninfected","0",208
"Appleton","MKD","2022-07-27","Pulicaria","Uninfected","5",208
"Appleton","MKD","2022-07-27","Pulicaria","Uninfected","4",208
"Appleton","MKD","2022-07-27","Pulicaria","Uninfected","0",208
"Appleton","MKD","2022-07-27","Pulicaria","Uninfected","2",208
"Appleton","MKD","2022-07-27","Pulicaria","Uninfected","0",208
"Appleton","MKD","2022-07-27","Pulicaria","Uninfected","3",208
"Appleton","MKD","2022-07-27","Pulicaria","Uninfected","3",208
"Appleton","MKD","2022-07-27","Pulicaria","Uninfected","4",208
"Appleton","MKD","2022-07-27","Pulicaria","Uninfected","4",208
"Appleton","MKD","2022-07-27","Pulicaria","Uninfected","4",208
"Appleton","MKD","2022-07-27","Pulicaria","Uninfected","4",208
"Appleton","MKD","2022-07-27","Pulicaria","Uninfected","2",208
"Appleton","MKD","2022-07-27","Pulicaria","Uninfected","3",208
"Appleton","MKD","2022-07-27","Pulicaria","Uninfected","4",208
"Appleton","MKD","2022-07-27","Pulicaria","Uninfected","0",208
"Appleton","MKD","2022-07-27","Pulicaria","Uninfected","6",208
"Appleton","MKD","2022-07-27","Pulicaria","Uninfected","6",208
"Appleton","MKD","2022-07-27","Pulicaria","Uninfected","1",208
"Appleton","MKD","2022-07-27","Pulicaria","Uninfected","0",208
"Appleton","MKD","2022-07-27","Pulicaria","Uninfected","0",208
"Appleton","MKD","2022-07-27","Pulicaria","Uninfected","3",208
"Appleton","MKD","2022-07-27","Pulicaria","Uninfected","0",208
"Appleton","MKD","2022-07-27","Pulicaria","Coke","5",208
"Appleton","MKD","2022-07-27","Pulicaria","Coke","3",208
"Appleton","MKD","2022-07-27","Pulicaria","Spiro","2",208
"Appleton","MKD","2022-07-27","Parvula","Uninfected","0",208
"Appleton","MKD","2022-07-27","Parvula","Uninfected","2",208
"Appleton","KJM","2022-08-10","Dentifera","Uninfected","4",222
"Appleton","KJM","2022-08-10","Dentifera","Uninfected","2",222
"Appleton","KJM","2022-08-10","Dentifera","Uninfected","4",222
"Appleton","KJM","2022-08-10","Dentifera","Uninfected","2",222
"Appleton","KJM","2022-08-10","Dentifera","Uninfected","0",222
"Appleton","KJM","2022-08-10","Dentifera","Uninfected","2",222
"Appleton","KJM","2022-08-10","Dentifera","Uninfected","2",222
"Appleton","KJM","2022-08-10","Dentifera","Uninfected","1",222
"Appleton","KJM","2022-08-10","Dentifera","Uninfected","1",222
"Appleton","KJM","2022-08-10","Dentifera","Uninfected","2",222
"Appleton","KJM","2022-08-10","Dentifera","Uninfected","1",222
"Appleton","KJM","2022-08-10","Dentifera","Uninfected","0",222
"Appleton","KJM","2022-08-10","Dentifera","Uninfected","3",222
"Appleton","KJM","2022-08-10","Dentifera","Uninfected","0",222
"Appleton","KJM","2022-08-10","Dentifera","Uninfected","2",222
"Appleton","KJM","2022-08-10","Dentifera","Uninfected","2",222
"Appleton","KJM","2022-08-10","Dentifera","Uninfected","3",222
"Appleton","KJM","2022-08-10","Dentifera","Uninfected","3",222
"Appleton","KJM","2022-08-10","Dentifera","Uninfected","3",222
"Appleton","KJM","2022-08-10","Dentifera","Uninfected","2",222
"Appleton","KJM","2022-08-10","Dentifera","Uninfected","2",222
"Appleton","KJM","2022-08-10","Dentifera","Uninfected","2",222
"Appleton","KJM","2022-08-10","Dentifera","Uninfected","2",222
"Appleton","KJM","2022-08-10","Dentifera","Coke","2",222
"Appleton","KJM","2022-08-10","Dentifera","Coke","1",222
"Appleton","KJM","2022-08-10","Dentifera","Coke","3",222
"Appleton","KJM","2022-08-10","Dentifera","Coke","0",222
"Appleton","KJM","2022-08-10","Dentifera","Coke","2",222
"Appleton","KJM","2022-08-10","Dentifera","Coke","2",222
"Appleton","KJM","2022-08-10","Dentifera","Coke","2",222
"Appleton","KJM","2022-08-10","Dentifera","Coke","2",222
"Appleton","KJM","2022-08-10","Dentifera","Coke","0",222
"Appleton","KJM","2022-08-10","Dentifera","Coke","3",222
"Appleton","KJM","2022-08-10","Dentifera","Coke","2",222
"Appleton","KJM","2022-08-10","Dentifera","Coke","0",222
"Appleton","KJM","2022-08-10","Dentifera","Coke","2",222
"Appleton","KJM","2022-08-10","Dentifera","Coke","0",222
"Appleton","KJM","2022-08-10","Dentifera","Coke","2",222
"Appleton","KJM","2022-08-10","Dentifera","Coke","1",222
"Appleton","KJM","2022-08-10","Dentifera","Coke","2",222
"Appleton","KJM","2022-08-10","Dentifera","Coke","2",222
"Appleton","KJM","2022-08-10","Dentifera","Coke","4",222
"Appleton","KJM","2022-08-10","Dentifera","Coke","0",222
"Appleton","KJM","2022-08-10","Dentifera","Coke","2",222
"Appleton","KJM","2022-08-10","Dentifera","Spiro","0",222
"Appleton","KJM","2022-08-10","Dentifera","Spiro","0",222
"Appleton","KJM","2022-08-10","Dentifera","Spiro","2",222
"Appleton","KJM","2022-08-10","Dentifera","Spiro","2",222
"Appleton","KJM","2022-08-10","Dentifera","Spiro","2",222
"Appleton","KJM","2022-08-10","Dentifera","Spiro","0",222
"Appleton","KJM","2022-08-10","Dentifera","Spiro","0",222
"Appleton","KJM","2022-08-10","Dentifera","Spiro","2",222
"Appleton","KJM","2022-08-10","Dentifera","Spiro","1",222
"Appleton","KJM","2022-08-10","Dentifera","Spiro","3",222
"Appleton","KJM","2022-08-10","Dentifera","Spiro","2",222
"Appleton","KJM","2022-08-10","Dentifera","Spiro","0",222
"Appleton","KJM","2022-08-10","Retrocurva","Uninfected","1",222
"Appleton","KJM","2022-08-10","Retrocurva","Uninfected","0",222
"Appleton","KJM","2022-08-10","Retrocurva","Uninfected","0",222
"Appleton","KJM","2022-08-10","Retrocurva","Uninfected","1",222
"Appleton","KJM","2022-08-10","Retrocurva","Uninfected","1",222
"Appleton","KJM","2022-08-10","Retrocurva","Uninfected","1",222
"Appleton","KJM","2022-08-10","Retrocurva","Uninfected","0",222
"Appleton","KJM","2022-08-10","Retrocurva","Uninfected","0",222
"Appleton","KJM","2022-08-10","Retrocurva","Uninfected","1",222
"Appleton","KJM","2022-08-10","Retrocurva","Uninfected","1",222
"Appleton","KJM","2022-08-10","Retrocurva","Uninfected","1",222
"Appleton","KJM","2022-08-10","Retrocurva","Uninfected","1",222
"Appleton","KJM","2022-08-10","Retrocurva","Uninfected","0",222
"Appleton","KJM","2022-08-10","Retrocurva","Uninfected","1",222
"Appleton","KJM","2022-08-10","Retrocurva","Uninfected","2",222
"Appleton","KJM","2022-08-10","Retrocurva","Uninfected","0",222
"Appleton","KJM","2022-08-10","Retrocurva","Uninfected","0",222
"Appleton","KJM","2022-08-10","Retrocurva","Uninfected","0",222
"Appleton","KJM","2022-08-10","Retrocurva","Uninfected","1",222
"Appleton","KJM","2022-08-10","Retrocurva","Uninfected","0",222
"Appleton","KJM","2022-08-10","Retrocurva","Uninfected","0",222
"Appleton","KJM","2022-08-10","Retrocurva","Uninfected","2",222
"Appleton","KJM","2022-08-10","Retrocurva","Uninfected","2",222
"Appleton","KJM","2022-08-10","Retrocurva","Uninfected","0",222
"Appleton","KJM","2022-08-10","Retrocurva","Uninfected","1",222
"Appleton","KJM","2022-08-10","Retrocurva","Uninfected","1",222
"Appleton","KJM","2022-08-10","Retrocurva","Spiro","2",222
"Appleton","KJM","2022-08-10","Ambigua","Uninfected","2",222
"Appleton","KJM","2022-08-10","Ambigua","Spiro","2",222
"Appleton","KJM","2022-08-10","Ambigua","Spiro","2",222
"Appleton","KJM","2022-08-10","Dubia","Uninfected","1",222
"Appleton","KJM","2022-08-10","Dubia","Uninfected","0",222
"Appleton","KJM","2022-08-10","Dubia","Uninfected","1",222
"Appleton","KJM","2022-08-10","Dubia","Uninfected","1",222
"Appleton","KJM","2022-08-10","Dubia","Uninfected","1",222
"Appleton","KJM","2022-08-10","Dubia","Uninfected","1",222
"Appleton","KJM","2022-08-10","Dubia","Uninfected","1",222
"Appleton","KJM","2022-08-10","Dubia","Uninfected","0",222
"Appleton","KJM","2022-08-10","Dubia","Uninfected","1",222
"Appleton","KJM","2022-08-10","Dubia","Uninfected","1",222
"Appleton","KJM","2022-08-10","Dubia","Uninfected","1",222
"Appleton","KJM","2022-08-10","Dubia","Uninfected","0",222
"Appleton","KJM","2022-08-10","Dubia","Uninfected","2",222
"Appleton","KJM","2022-08-10","Dubia","Uninfected","0",222
"Appleton","KJM","2022-08-10","Dubia","Uninfected","0",222
"Appleton","KJM","2022-08-10","Dubia","Uninfected","1",222
"Appleton","KJM","2022-08-10","Dubia","Uninfected","1",222
"Appleton","KJM","2022-08-10","Dubia","Uninfected","0",222
"Appleton","KJM","2022-08-10","Dubia","Uninfected","1",222
"Appleton","KJM","2022-08-10","Dubia","Uninfected","1",222
"Appleton","KJM","2022-08-10","Dubia","Uninfected","1",222
"Appleton","KJM","2022-08-10","Dubia","Uninfected","2",222
"Appleton","KJM","2022-08-10","Dubia","Uninfected","1",222
"Appleton","KJM","2022-08-10","Pulicaria","Uninfected","0",222
"Appleton","KJM","2022-08-10","Pulicaria","Uninfected","0",222
"Appleton","KJM","2022-08-10","Pulicaria","Uninfected","1",222
"Appleton","KJM","2022-08-10","Pulicaria","Uninfected","2",222
"Appleton","KJM","2022-08-10","Pulicaria","Uninfected","2",222
"Appleton","KJM","2022-08-10","Pulicaria","Uninfected","2",222
"Appleton","KJM","2022-08-10","Pulicaria","Uninfected","2",222
"Appleton","KJM","2022-08-10","Pulicaria","Uninfected","0",222
"Appleton","KJM","2022-08-10","Pulicaria","Uninfected","2",222
"Appleton","KJM","2022-08-10","Pulicaria","Uninfected","0",222
"Appleton","KJM","2022-08-10","Pulicaria","Uninfected","0",222
"Appleton","KJM","2022-08-10","Pulicaria","Uninfected","3",222
"Appleton","KJM","2022-08-10","Pulicaria","Uninfected","2",222
"Appleton","KJM","2022-08-10","Pulicaria","Uninfected","2",222
"Appleton","KJM","2022-08-10","Pulicaria","Uninfected","0",222
"Appleton","KJM","2022-08-10","Pulicaria","Uninfected","0",222
"Appleton","KJM","2022-08-10","Pulicaria","Uninfected","0",222
"Appleton","KJM","2022-08-10","Pulicaria","Uninfected","2",222
"Appleton","KJM","2022-08-10","Pulicaria","Uninfected","2",222
"Appleton","KJM","2022-08-10","Pulicaria","Uninfected","1",222
"Appleton","KJM","2022-08-10","Pulicaria","Uninfected","1",222
"Appleton","KJM","2022-08-10","Pulicaria","Uninfected","2",222
"Appleton","KJM","2022-08-10","Pulicaria","Uninfected","2",222
"Appleton","KJM","2022-08-10","Pulicaria","Uninfected","2",222
"Appleton","KJM","2022-08-10","Pulicaria","Uninfected","2",222
"Appleton","KJM","2022-08-10","Pulicaria","Uninfected","3",222
"Appleton","KJM","2022-08-10","Pulicaria","Spiro","0",222
"Appleton","KJM","2022-08-10","Pulicaria","Spiro","0",222
"Appleton","KJM","2022-08-10","Pulicaria","Spiro","1",222
"Appleton","KJM","2022-08-10","Pulicaria","Coke","1",222
"Appleton","KJM","2022-08-24","Dentifera","Uninfected","0",236
"Appleton","KJM","2022-08-24","Dentifera","Uninfected","1",236
"Appleton","KJM","2022-08-24","Dentifera","Uninfected","0",236
"Appleton","KJM","2022-08-24","Dentifera","Uninfected","0",236
"Appleton","KJM","2022-08-24","Dentifera","Uninfected","0",236
"Appleton","KJM","2022-08-24","Dentifera","Uninfected","1",236
"Appleton","KJM","2022-08-24","Dentifera","Uninfected","0",236
"Appleton","KJM","2022-08-24","Dentifera","Uninfected","2",236
"Appleton","KJM","2022-08-24","Dentifera","Uninfected","0",236
"Appleton","KJM","2022-08-24","Dentifera","Uninfected","4",236
"Appleton","KJM","2022-08-24","Dentifera","Uninfected","2",236
"Appleton","KJM","2022-08-24","Dentifera","Uninfected","1",236
"Appleton","KJM","2022-08-24","Dentifera","Uninfected","1",236
"Appleton","KJM","2022-08-24","Dentifera","Uninfected","1",236
"Appleton","KJM","2022-08-24","Dentifera","Uninfected","1",236
"Appleton","KJM","2022-08-24","Dentifera","Uninfected","1",236
"Appleton","KJM","2022-08-24","Dentifera","Uninfected","1",236
"Appleton","KJM","2022-08-24","Dentifera","Uninfected","0",236
"Appleton","KJM","2022-08-24","Dentifera","Uninfected","2",236
"Appleton","KJM","2022-08-24","Dentifera","Uninfected","1",236
"Appleton","KJM","2022-08-24","Dentifera","Uninfected","2",236
"Appleton","KJM","2022-08-24","Dentifera","Uninfected","1",236
"Appleton","KJM","2022-08-24","Dentifera","Uninfected","1",236
"Appleton","KJM","2022-08-24","Dentifera","Uninfected","1",236
"Appleton","KJM","2022-08-24","Dentifera","Spiro","0",236
"Appleton","KJM","2022-08-24","Dentifera","Spiro","1",236
"Appleton","KJM","2022-08-24","Dentifera","Spiro","0",236
"Appleton","KJM","2022-08-24","Dentifera","Spiro","1",236
"Appleton","KJM","2022-08-24","Dentifera","Spiro","1",236
"Appleton","KJM","2022-08-24","Dentifera","Spiro","1",236
"Appleton","KJM","2022-08-24","Dentifera","Spiro","0",236
"Appleton","KJM","2022-08-24","Dentifera","Spiro","1",236
"Appleton","KJM","2022-08-24","Dentifera","Spiro","0",236
"Appleton","KJM","2022-08-24","Dentifera","Spiro","1",236
"Appleton","KJM","2022-08-24","Dentifera","Spiro","1",236
"Appleton","KJM","2022-08-24","Dentifera","Spiro","0",236
"Appleton","KJM","2022-08-24","Dentifera","Spiro","1",236
"Appleton","KJM","2022-08-24","Dentifera","Spiro","1",236
"Appleton","KJM","2022-08-24","Dentifera","Spiro","0",236
"Appleton","KJM","2022-08-24","Dentifera","Spiro","1",236
"Appleton","KJM","2022-08-24","Dentifera","Spiro","0",236
"Appleton","KJM","2022-08-24","Dentifera","Spiro","1",236
"Appleton","KJM","2022-08-24","Dentifera","Spiro","0",236
"Appleton","KJM","2022-08-24","Dentifera","Spiro","0",236
"Appleton","KJM","2022-08-24","Dentifera","Spiro","2",236
"Appleton","KJM","2022-08-24","Dentifera","Spiro","0",236
"Appleton","KJM","2022-08-24","Dentifera","Spiro","1",236
"Appleton","KJM","2022-08-24","Dentifera","Spiro","1",236
"Appleton","KJM","2022-08-24","Dentifera","Spiro","1",236
"Appleton","KJM","2022-08-24","Dentifera","Spiro","1",236
"Appleton","KJM","2022-08-24","Dentifera","Coke","0",236
"Appleton","KJM","2022-08-24","Dentifera","Coke","1",236
"Appleton","KJM","2022-08-24","Dentifera","Coke","1",236
"Appleton","KJM","2022-08-24","Dentifera","Coke","4",236
"Appleton","KJM","2022-08-24","Dentifera","Coke","0",236
"Appleton","KJM","2022-08-24","Retrocurva","Uninfected","2",236
"Appleton","KJM","2022-08-24","Retrocurva","Uninfected","2",236
"Appleton","KJM","2022-08-24","Retrocurva","Uninfected","0",236
"Appleton","KJM","2022-08-24","Retrocurva","Uninfected","1",236
"Appleton","KJM","2022-08-24","Retrocurva","Uninfected","0",236
"Appleton","KJM","2022-08-24","Retrocurva","Uninfected","2",236
"Appleton","KJM","2022-08-24","Retrocurva","Uninfected","1",236
"Appleton","KJM","2022-08-24","Retrocurva","Uninfected","2",236
"Appleton","KJM","2022-08-24","Retrocurva","Uninfected","2",236
"Appleton","KJM","2022-08-24","Retrocurva","Uninfected","2",236
"Appleton","KJM","2022-08-24","Retrocurva","Uninfected","0",236
"Appleton","KJM","2022-08-24","Retrocurva","Uninfected","1",236
"Appleton","KJM","2022-08-24","Retrocurva","Uninfected","2",236
"Appleton","KJM","2022-08-24","Retrocurva","Uninfected","1",236
"Appleton","KJM","2022-08-24","Retrocurva","Uninfected","1",236
"Appleton","KJM","2022-08-24","Retrocurva","Uninfected","0",236
"Appleton","KJM","2022-08-24","Retrocurva","Uninfected","2",236
"Appleton","KJM","2022-08-24","Retrocurva","Uninfected","1",236
"Appleton","KJM","2022-08-24","Retrocurva","Uninfected","1",236
"Appleton","KJM","2022-08-24","Retrocurva","Uninfected","1",236
"Appleton","KJM","2022-08-24","Retrocurva","Uninfected","2",236
"Appleton","KJM","2022-08-24","Retrocurva","Uninfected","1",236
"Appleton","KJM","2022-08-24","Retrocurva","Uninfected","0",236
"Appleton","KJM","2022-08-24","Retrocurva","Uninfected","1",236
"Appleton","KJM","2022-08-24","Retrocurva","Uninfected","1",236
"Appleton","KJM","2022-08-24","Retrocurva","Uninfected","0",236
"Appleton","KJM","2022-08-24","Retrocurva","Uninfected","0",236
"Appleton","KJM","2022-08-24","Retrocurva","Uninfected","0",236
"Appleton","KJM","2022-08-24","Retrocurva","Uninfected","2",236
"Appleton","KJM","2022-08-24","Retrocurva","Uninfected","2",236
"Appleton","KJM","2022-08-24","Retrocurva","Uninfected","2",236
"Appleton","KJM","2022-08-24","Retrocurva","Uninfected","0",236
"Appleton","KJM","2022-08-24","Retrocurva","Uninfected","1",236
"Appleton","KJM","2022-08-24","Retrocurva","Uninfected","2",236
"Appleton","KJM","2022-08-24","Retrocurva","Uninfected","1",236
"Appleton","KJM","2022-08-24","Retrocurva","Uninfected","0",236
"Appleton","KJM","2022-08-24","Retrocurva","Uninfected","1",236
"Appleton","KJM","2022-08-24","Retrocurva","Uninfected","1",236
"Appleton","KJM","2022-08-24","Retrocurva","Uninfected","2",236
"Appleton","KJM","2022-08-24","Retrocurva","Uninfected","1",236
"Appleton","KJM","2022-08-24","Retrocurva","Uninfected","1",236
"Appleton","KJM","2022-08-24","Retrocurva","Uninfected","2",236
"Appleton","KJM","2022-08-24","Retrocurva","Uninfected","1",236
"Appleton","KJM","2022-08-24","Retrocurva","Uninfected","0",236
"Appleton","KJM","2022-08-24","Retrocurva","Uninfected","2",236
"Appleton","KJM","2022-08-24","Retrocurva","Past","0",236
"Appleton","KJM","2022-08-24","Dubia","Uninfected","1",236
"Appleton","KJM","2022-08-24","Dubia","Uninfected","1",236
"Appleton","KJM","2022-08-24","Dubia","Uninfected","1",236
"Appleton","KJM","2022-08-24","Dubia","Uninfected","1",236
"Appleton","KJM","2022-08-24","Dubia","Uninfected","0",236
"Appleton","KJM","2022-08-24","Dubia","Uninfected","2",236
"Appleton","KJM","2022-08-24","Dubia","Uninfected","1",236
"Appleton","KJM","2022-08-24","Dubia","Uninfected","1",236
"Appleton","KJM","2022-08-24","Dubia","Uninfected","2",236
"Appleton","KJM","2022-08-24","Dubia","Uninfected","1",236
"Appleton","KJM","2022-08-24","Dubia","Uninfected","1",236
"Appleton","KJM","2022-08-24","Dubia","Uninfected","2",236
"Appleton","KJM","2022-08-24","Dubia","Uninfected","1",236
"Appleton","KJM","2022-08-24","Dubia","Uninfected","2",236
"Appleton","KJM","2022-08-24","Dubia","Uninfected","1",236
"Appleton","KJM","2022-08-24","Dubia","Uninfected","1",236
"Appleton","KJM","2022-08-24","Dubia","Uninfected","3",236
"Appleton","KJM","2022-08-24","Dubia","Uninfected","1",236
"Appleton","KJM","2022-08-24","Dubia","Uninfected","2",236
"Appleton","KJM","2022-08-24","Dubia","Uninfected","2",236
"Appleton","KJM","2022-08-24","Dubia","Uninfected","2",236
"Appleton","KJM","2022-08-24","Dubia","Uninfected","1",236
"Appleton","KJM","2022-08-24","Dubia","Uninfected","1",236
"Appleton","KJM","2022-08-24","Dubia","Uninfected","0",236
