"Lake.Name","Counted.By","Date.Sampled","Host.Species","Parasite","Egg.Number","julian","Lat","Long"
"Appleton","KMM","2022-07-13","Retrocurva","Uninfected",1,194,42.510278,-83.834167
"Appleton","KMM","2022-07-13","Retrocurva","Uninfected",0,194,42.510278,-83.834167
"Appleton","KMM","2022-07-13","Retrocurva","Uninfected",0,194,42.510278,-83.834167
"Appleton","KMM","2022-07-13","Retrocurva","Uninfected",0,194,42.510278,-83.834167
"Appleton","KMM","2022-07-13","Retrocurva","Uninfected",0,194,42.510278,-83.834167
"Appleton","KMM","2022-07-13","Retrocurva","Uninfected",0,194,42.510278,-83.834167
"Appleton","KMM","2022-07-13","Retrocurva","Uninfected",0,194,42.510278,-83.834167
"Appleton","KMM","2022-07-13","Retrocurva","Uninfected",5,194,42.510278,-83.834167
"Appleton","KMM","2022-07-13","Retrocurva","Uninfected",2,194,42.510278,-83.834167
"Appleton","KMM","2022-07-13","Retrocurva","Uninfected",1,194,42.510278,-83.834167
"Appleton","KMM","2022-07-13","Retrocurva","Uninfected",2,194,42.510278,-83.834167
"Appleton","KMM","2022-07-13","Retrocurva","Uninfected",2,194,42.510278,-83.834167
"Appleton","KMM","2022-07-13","Retrocurva","Uninfected",1,194,42.510278,-83.834167
"Appleton","KMM","2022-07-13","Retrocurva","Uninfected",2,194,42.510278,-83.834167
"Appleton","KMM","2022-07-13","Retrocurva","Uninfected",2,194,42.510278,-83.834167
"Appleton","KMM","2022-07-13","Pulicaria","Uninfected",2,194,42.510278,-83.834167
"Appleton","KMM","2022-07-13","Pulicaria","Uninfected",3,194,42.510278,-83.834167
"Appleton","KMM","2022-07-13","Pulicaria","Uninfected",0,194,42.510278,-83.834167
"Appleton","KMM","2022-07-13","Pulicaria","Uninfected",3,194,42.510278,-83.834167
"Appleton","KMM","2022-07-13","Pulicaria","Uninfected",0,194,42.510278,-83.834167
"Appleton","KMM","2022-07-13","Pulicaria","Uninfected",0,194,42.510278,-83.834167
"Appleton","KMM","2022-07-13","Pulicaria","Uninfected",0,194,42.510278,-83.834167
"Appleton","KMM","2022-07-13","Pulicaria","Uninfected",0,194,42.510278,-83.834167
"Appleton","KMM","2022-07-13","Pulicaria","Uninfected",0,194,42.510278,-83.834167
"Appleton","KMM","2022-07-13","Pulicaria","Uninfected",2,194,42.510278,-83.834167
"Appleton","KMM","2022-07-13","Pulicaria","Uninfected",3,194,42.510278,-83.834167
"Appleton","KMM","2022-07-13","Pulicaria","Uninfected",0,194,42.510278,-83.834167
"Appleton","KMM","2022-07-13","Pulicaria","Uninfected",1,194,42.510278,-83.834167
"Appleton","KMM","2022-07-13","Pulicaria","Uninfected",0,194,42.510278,-83.834167
"Appleton","KMM","2022-07-13","Pulicaria","Uninfected",0,194,42.510278,-83.834167
"Appleton","KMM","2022-07-13","Pulicaria","Uninfected",1,194,42.510278,-83.834167
"Appleton","KMM","2022-07-13","Pulicaria","Uninfected",3,194,42.510278,-83.834167
"Appleton","KMM","2022-07-13","Pulicaria","Uninfected",0,194,42.510278,-83.834167
"Appleton","KMM","2022-07-13","Pulicaria","Uninfected",0,194,42.510278,-83.834167
"Appleton","KMM","2022-07-13","Pulicaria","Uninfected",5,194,42.510278,-83.834167
"Appleton","KMM","2022-07-13","Pulicaria","Uninfected",0,194,42.510278,-83.834167
"Appleton","KMM","2022-07-13","Pulicaria","Uninfected",2,194,42.510278,-83.834167
"Appleton","KMM","2022-07-13","Pulicaria","Uninfected",3,194,42.510278,-83.834167
"Appleton","KMM","2022-07-13","Pulicaria","Coke",0,194,42.510278,-83.834167
"Appleton","KMM","2022-07-13","Pulicaria","Coke",0,194,42.510278,-83.834167
"Appleton","KMM","2022-07-13","Pulicaria","Coke",0,194,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Dentifera","Uninfected",3,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Dentifera","Uninfected",2,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Dentifera","Uninfected",2,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Dentifera","Uninfected",5,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Dentifera","Uninfected",2,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Dentifera","Uninfected",4,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Dentifera","Uninfected",2,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Dentifera","Uninfected",4,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Dentifera","Uninfected",1,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Dentifera","Uninfected",4,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Dentifera","Uninfected",3,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Dentifera","Uninfected",3,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Dentifera","Uninfected",2,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Dentifera","Coke",0,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Dentifera","Coke",2,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Dentifera","Coke",0,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Dentifera","Coke",0,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Dentifera","Coke",6,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Dentifera","Coke",3,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Dentifera","Coke",3,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Retrocurva","Uninfected",1,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Retrocurva","Uninfected",1,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Retrocurva","Uninfected",3,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Retrocurva","Uninfected",0,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Retrocurva","Uninfected",0,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Retrocurva","Uninfected",1,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Retrocurva","Uninfected",0,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Retrocurva","Uninfected",1,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Retrocurva","Uninfected",1,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Retrocurva","Uninfected",2,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Retrocurva","Uninfected",2,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Retrocurva","Uninfected",0,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Retrocurva","Uninfected",1,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Retrocurva","Uninfected",1,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Retrocurva","Uninfected",1,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Retrocurva","Uninfected",1,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Retrocurva","Uninfected",1,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Retrocurva","Uninfected",2,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Retrocurva","Uninfected",2,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Retrocurva","Uninfected",0,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Retrocurva","Uninfected",3,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Retrocurva","Uninfected",2,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Retrocurva","Uninfected",1,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Ambigua","Uninfected",0,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Ambigua","Spiro",0,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Dubia","Uninfected",1,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Dubia","Uninfected",0,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Dubia","Uninfected",0,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Dubia","Uninfected",0,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Dubia","Uninfected",0,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Dubia","Uninfected",1,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Dubia","Uninfected",0,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Dubia","Uninfected",0,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Dubia","Uninfected",1,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Dubia","Uninfected",0,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Dubia","Uninfected",1,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Dubia","Uninfected",0,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Dubia","Uninfected",1,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Dubia","Uninfected",0,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Dubia","Uninfected",1,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Dubia","Uninfected",1,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Dubia","Uninfected",1,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Dubia","Uninfected",1,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Dubia","Uninfected",1,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Dubia","Uninfected",0,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Dubia","Uninfected",0,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Dubia","Uninfected",1,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Dubia","Coke",2,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Pulicaria","Uninfected",0,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Pulicaria","Uninfected",5,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Pulicaria","Uninfected",4,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Pulicaria","Uninfected",0,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Pulicaria","Uninfected",2,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Pulicaria","Uninfected",0,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Pulicaria","Uninfected",3,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Pulicaria","Uninfected",3,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Pulicaria","Uninfected",4,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Pulicaria","Uninfected",4,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Pulicaria","Uninfected",4,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Pulicaria","Uninfected",4,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Pulicaria","Uninfected",2,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Pulicaria","Uninfected",3,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Pulicaria","Uninfected",4,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Pulicaria","Uninfected",0,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Pulicaria","Uninfected",6,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Pulicaria","Uninfected",6,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Pulicaria","Uninfected",1,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Pulicaria","Uninfected",0,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Pulicaria","Uninfected",0,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Pulicaria","Uninfected",3,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Pulicaria","Uninfected",0,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Pulicaria","Coke",5,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Pulicaria","Coke",3,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Pulicaria","Spiro",2,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Parvula","Uninfected",0,208,42.510278,-83.834167
"Appleton","MKD","2022-07-27","Parvula","Uninfected",2,208,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dentifera","Uninfected",4,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dentifera","Uninfected",2,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dentifera","Uninfected",4,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dentifera","Uninfected",2,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dentifera","Uninfected",0,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dentifera","Uninfected",2,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dentifera","Uninfected",2,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dentifera","Uninfected",1,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dentifera","Uninfected",1,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dentifera","Uninfected",2,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dentifera","Uninfected",1,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dentifera","Uninfected",0,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dentifera","Uninfected",3,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dentifera","Uninfected",0,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dentifera","Uninfected",2,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dentifera","Uninfected",2,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dentifera","Uninfected",3,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dentifera","Uninfected",3,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dentifera","Uninfected",3,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dentifera","Uninfected",2,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dentifera","Uninfected",2,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dentifera","Uninfected",2,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dentifera","Uninfected",2,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dentifera","Coke",2,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dentifera","Coke",1,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dentifera","Coke",3,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dentifera","Coke",0,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dentifera","Coke",2,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dentifera","Coke",2,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dentifera","Coke",2,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dentifera","Coke",2,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dentifera","Coke",0,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dentifera","Coke",3,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dentifera","Coke",2,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dentifera","Coke",0,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dentifera","Coke",2,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dentifera","Coke",0,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dentifera","Coke",2,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dentifera","Coke",1,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dentifera","Coke",2,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dentifera","Coke",2,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dentifera","Coke",4,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dentifera","Coke",0,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dentifera","Coke",2,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dentifera","Spiro",0,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dentifera","Spiro",0,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dentifera","Spiro",2,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dentifera","Spiro",2,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dentifera","Spiro",2,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dentifera","Spiro",0,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dentifera","Spiro",0,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dentifera","Spiro",2,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dentifera","Spiro",1,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dentifera","Spiro",3,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dentifera","Spiro",2,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dentifera","Spiro",0,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Retrocurva","Uninfected",1,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Retrocurva","Uninfected",0,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Retrocurva","Uninfected",0,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Retrocurva","Uninfected",1,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Retrocurva","Uninfected",1,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Retrocurva","Uninfected",1,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Retrocurva","Uninfected",0,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Retrocurva","Uninfected",0,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Retrocurva","Uninfected",1,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Retrocurva","Uninfected",1,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Retrocurva","Uninfected",1,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Retrocurva","Uninfected",1,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Retrocurva","Uninfected",0,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Retrocurva","Uninfected",1,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Retrocurva","Uninfected",2,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Retrocurva","Uninfected",0,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Retrocurva","Uninfected",0,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Retrocurva","Uninfected",0,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Retrocurva","Uninfected",1,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Retrocurva","Uninfected",0,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Retrocurva","Uninfected",0,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Retrocurva","Uninfected",2,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Retrocurva","Uninfected",2,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Retrocurva","Uninfected",0,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Retrocurva","Uninfected",1,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Retrocurva","Uninfected",1,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Retrocurva","Spiro",2,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Ambigua","Uninfected",2,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Ambigua","Spiro",2,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Ambigua","Spiro",2,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dubia","Uninfected",1,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dubia","Uninfected",0,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dubia","Uninfected",1,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dubia","Uninfected",1,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dubia","Uninfected",1,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dubia","Uninfected",1,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dubia","Uninfected",1,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dubia","Uninfected",0,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dubia","Uninfected",1,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dubia","Uninfected",1,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dubia","Uninfected",1,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dubia","Uninfected",0,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dubia","Uninfected",2,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dubia","Uninfected",0,222,42.510278,-83.834167
"Appleton","KJM","2022-08-10","Dubia","Uninfected",0,222,42.510278,-83.834167
